                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                0.91946,                0.51039,                0.89249,                 1.4172,                0.70225,                0.91798,                0.76895,                0.57456,                0.63002,                0.35039,                  1.103,                 0.5918,                 0.9511,                 1.6145,                0.85622,                0.96785,              0.0007327,              0.0007327,              0.0007327
                     57,                 0.9423,                0.52003,                0.89366,                 1.4744,                0.72255,                 0.9188,                  0.738,                0.56278,                0.61501,                0.34173,                 1.1051,                0.60586,                0.94692,                 1.6577,                0.85048,                0.97277,             0.00072775,             0.00072775,             0.00072775
                     58,                0.91514,                0.51318,                0.89306,                 1.4175,                0.69521,                0.91423,                0.77629,                0.56888,                0.62792,                 0.3475,                 1.1168,                0.61695,                0.95141,                 1.6634,                0.85242,                0.97422,              0.0007228,              0.0007228,              0.0007228
                     59,                0.91441,                0.51265,                0.88613,                 1.4407,                0.70248,                0.91447,                0.79888,                0.56367,                0.63506,                0.35302,                 1.1173,                0.60154,                0.95718,                 1.6499,                 0.8556,                0.97239,             0.00071785,             0.00071785,             0.00071785
                     60,                0.95703,                0.52525,                0.89662,                 1.5249,                0.73534,                0.92036,                 0.7782,                0.57178,                0.64087,                0.35022,                 1.1018,                0.59687,                0.95458,                 1.6117,                 0.8365,                0.97525,              0.0007129,              0.0007129,              0.0007129
                     61,                0.91541,                0.50932,                0.89087,                 1.4146,                0.70203,                0.91609,                0.80971,                0.57184,                0.64029,                0.36427,                 1.0776,                0.57311,                0.94312,                 1.6083,                0.81914,                0.96678,             0.00070795,             0.00070795,             0.00070795
                     62,                0.91537,                0.51593,                0.89491,                 1.4002,                0.69757,                0.91821,                0.77807,                0.55951,                0.62016,                 0.3412,                  1.102,                0.59103,                 0.9516,                 1.6886,                 0.8635,                0.97557,               0.000703,               0.000703,               0.000703
                     63,                0.93322,                0.51894,                0.89344,                 1.4361,                0.69022,                0.92029,                0.80404,                0.56284,                0.63164,                0.34917,                 1.1269,                0.61082,                0.96114,                  1.627,                0.81561,                0.98386,             0.00069805,             0.00069805,             0.00069805
                     64,                0.92195,                0.51458,                0.89465,                 1.4207,                0.70214,                0.91863,                0.80263,                0.57495,                0.63616,                0.34927,                 1.1229,                0.61409,                0.95297,                 1.6402,                0.82943,                0.97851,              0.0006931,              0.0006931,              0.0006931
                     65,                0.94748,                0.52101,                 0.8907,                 1.4759,                0.71964,                 0.9135,                0.77305,                0.56249,                0.62629,                0.34518,                 1.1101,                0.60015,                 0.9521,                 1.6568,                  0.852,                0.96982,             0.00068815,             0.00068815,             0.00068815
                     66,                0.93812,                0.52034,                0.89452,                  1.456,                0.71041,                0.91809,                0.81042,                 0.5665,                0.64022,                0.34987,                 1.1233,                0.60423,                0.96011,                 1.6449,                0.84007,                0.97249,              0.0006832,              0.0006832,              0.0006832
                     67,                0.92124,                0.50151,                0.88753,                 1.4449,                0.68487,                0.91358,                0.75502,                0.56973,                0.62423,                0.34586,                 1.0982,                0.60522,                 0.9541,                 1.6199,                0.84446,                0.97483,             0.00067825,             0.00067825,             0.00067825
                     68,                0.91112,                0.50477,                0.88946,                 1.4021,                0.68606,                0.91144,                0.77356,                0.57263,                0.62763,                0.35467,                 1.1002,                0.58143,                0.95463,                  1.595,                0.83213,                0.96724,              0.0006733,              0.0006733,              0.0006733
                     69,                0.91058,                0.50778,                0.89258,                 1.3992,                 0.6893,                0.91514,                0.74992,                0.57756,                0.62405,                0.34851,                  1.106,                0.60299,                0.94914,                  1.628,                0.84394,                0.96387,             0.00066835,             0.00066835,             0.00066835
                     70,                0.88513,                0.49565,                 0.8841,                 1.3747,                0.66792,                0.90696,                0.75525,                0.58174,                0.62484,                0.34363,                 1.1247,                0.59214,                0.96094,                 1.6604,                0.83949,                0.97323,              0.0006634,              0.0006634,              0.0006634
                     71,                0.90926,                0.50623,                0.88631,                 1.4529,                 0.6887,                0.91082,                0.79356,                0.55778,                 0.6306,                0.34898,                 1.0952,                0.59377,                0.95438,                 1.5932,                0.82725,                0.96953,             0.00065845,             0.00065845,             0.00065845
