                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                  1.096,                0.64777,                0.94337,                 1.6144,                0.93849,                0.96421,                0.73577,                0.51619,                0.56968,                0.30805,                 1.2224,                0.71176,                0.99444,                 1.6386,                0.97715,                0.99806,              0.0012132,              0.0012132,              0.0012132
                     58,                 1.1258,                0.66867,                 0.9517,                 1.6443,                0.96708,                0.97097,                0.71675,                 0.5088,                0.56238,                0.30319,                 1.2194,                0.69992,                0.98961,                 1.6294,                0.98024,                0.99576,              0.0012049,              0.0012049,              0.0012049
                     59,                 1.1189,                0.65907,                0.95159,                 1.5838,                 0.9486,                0.96814,                0.71646,                0.51616,                0.56571,                0.30821,                 1.2129,                0.68842,                0.98479,                 1.6251,                 0.9792,                0.99325,              0.0011967,              0.0011967,              0.0011967
                     60,                 1.0748,                0.63835,                0.93521,                 1.5555,                0.91169,                0.95511,                0.72937,                0.51261,                0.57906,                0.31449,                 1.1921,                0.68563,                0.97886,                 1.6127,                0.95534,                0.98808,              0.0011884,              0.0011884,              0.0011884
                     61,                 1.0895,                0.64722,                0.94627,                 1.5777,                0.92858,                0.96383,                0.73589,                0.50055,                0.56685,                0.30839,                 1.1908,                0.69102,                0.98492,                 1.6105,                0.95604,                0.99512,              0.0011802,              0.0011802,              0.0011802
                     62,                 1.0933,                0.64379,                0.93982,                 1.6277,                0.92718,                0.96184,                0.71162,                0.50215,                0.56332,                0.30697,                 1.1862,                0.68724,                0.97973,                 1.6175,                0.96598,                0.98973,              0.0011719,              0.0011719,              0.0011719
                     63,                 1.1182,                0.66476,                   0.95,                 1.6373,                0.95788,                0.96738,                0.74575,                0.50985,                0.57062,                0.30643,                 1.2298,                 0.7024,                0.99946,                 1.6374,                0.96722,                 1.0026,              0.0011636,              0.0011636,              0.0011636
                     64,                 1.0902,                0.63671,                0.93305,                 1.6174,                0.92292,                0.95024,                0.72252,                0.52368,                0.57177,                0.30714,                 1.2082,                0.68165,                0.98673,                 1.6201,                0.95095,                0.99567,              0.0011554,              0.0011554,              0.0011554
                     65,                 1.1053,                0.63622,                0.93775,                 1.6369,                0.92304,                0.95468,                0.70951,                0.50221,                0.56487,                0.30559,                 1.1996,                0.67941,                0.98417,                 1.6337,                0.95732,                0.99417,              0.0011471,              0.0011471,              0.0011471
                     66,                 1.0524,                  0.621,                0.93291,                 1.5363,                0.87959,                0.94998,                0.68816,                0.52342,                0.56994,                0.30848,                 1.1932,                0.67586,                0.97886,                 1.6318,                0.94971,                0.99549,              0.0011389,              0.0011389,              0.0011389
                     67,                 1.0831,                 0.6382,                0.93847,                 1.6043,                0.93882,                0.95677,                0.72761,                0.51144,                0.57414,                0.30922,                 1.2084,                0.68958,                 0.9787,                 1.6157,                0.96886,                0.98534,              0.0011306,              0.0011306,              0.0011306
                     68,                 1.1014,                0.64111,                0.93483,                  1.638,                0.93132,                0.95348,                 0.7317,                 0.5094,                0.56266,                 0.3016,                 1.2028,                0.68264,                0.98274,                 1.6456,                0.95719,                0.99339,              0.0011224,              0.0011224,              0.0011224
                     69,                 1.0898,                0.63427,                 0.9398,                 1.6062,                0.90845,                0.95848,                0.72318,                0.51696,                0.57481,                0.31166,                 1.1919,                0.67145,                0.99191,                 1.5905,                0.96555,                0.98875,              0.0011141,              0.0011141,              0.0011141
                     70,                 1.0737,                0.62508,                0.93733,                 1.5841,                0.90999,                0.95373,                0.72093,                0.51352,                0.56729,                0.30831,                 1.2021,                0.67571,                0.98159,                 1.6149,                0.97155,                0.98655,              0.0011059,              0.0011059,              0.0011059
                     71,                 1.0803,                0.63095,                0.93447,                 1.6086,                0.90349,                0.95509,                0.75971,                0.50369,                0.57731,                0.31137,                   1.19,                0.67414,                 0.9798,                 1.5965,                0.92815,                0.98809,              0.0010976,              0.0010976,              0.0010976
                     72,                 1.0658,                0.61877,                0.92975,                 1.5937,                0.89255,                0.94826,                0.74301,                0.51268,                0.57206,                0.30953,                 1.1895,                0.66629,                0.98583,                 1.6172,                0.95246,                0.99068,              0.0010894,              0.0010894,              0.0010894
                     73,                 1.0529,                0.61125,                0.93136,                 1.5454,                0.88275,                0.95151,                0.70302,                0.51737,                0.56579,                0.30547,                 1.2019,                 0.6627,                 0.9989,                 1.6179,                 0.9479,                0.99582,              0.0010811,              0.0010811,              0.0010811
