                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.95787,                 0.5394,                0.90813,                 1.4795,                 0.7599,                0.92655,                0.78919,                0.58632,                0.65005,                0.36545,                 1.0622,                0.56527,                0.92989,                 1.5958,                0.80149,                0.94698,               0.005842,               0.005842,               0.005842
                     87,                0.96787,                0.54893,                0.91076,                 1.5091,                0.75979,                0.93484,                0.81009,                0.56833,                0.64278,                0.35933,                 1.0715,                0.58031,                0.93087,                 1.6001,                 0.7983,                0.95154,              0.0057925,              0.0057925,              0.0057925
                     88,                0.94471,                0.54181,                0.90451,                 1.4708,                0.76952,                0.92634,                0.77369,                 0.5873,                 0.6479,                0.36464,                 1.0582,                0.56693,                0.92831,                 1.5822,                0.80067,                0.94663,               0.005743,               0.005743,               0.005743
                     89,                0.96799,                0.55997,                0.91404,                 1.4824,                0.78247,                0.93487,                0.78888,                0.57992,                0.64565,                0.36733,                  1.051,                0.55467,                0.92797,                  1.565,                0.81188,                0.94618,              0.0056935,              0.0056935,              0.0056935
                     90,                0.95745,                0.54114,                0.90703,                 1.4841,                 0.7387,                0.92701,                0.79451,                0.57421,                0.64749,                 0.3627,                 1.0773,                0.57135,                  0.934,                 1.5861,                0.81489,                0.94838,               0.005644,               0.005644,               0.005644
                     91,                0.98442,                0.56079,                0.91568,                 1.5124,                0.77643,                0.93671,                0.78654,                 0.5712,                0.64772,                0.36049,                 1.0759,                0.58106,                0.93418,                 1.5846,                0.81731,                 0.9473,              0.0055945,              0.0055945,              0.0055945
                     92,                0.96374,                0.54116,                 0.9074,                 1.4981,                0.74989,                0.92901,                0.79454,                0.59073,                 0.6518,                 0.3671,                  1.054,                0.55649,                 0.9288,                  1.561,                0.81192,                0.93944,               0.005545,               0.005545,               0.005545
                     93,                0.94356,                0.52559,                0.89399,                 1.4936,                0.73049,                0.91635,                0.81026,                0.58331,                 0.6537,                0.36107,                 1.0784,                0.55154,                0.93198,                 1.5724,                0.80149,                0.94217,              0.0054955,              0.0054955,              0.0054955
                     94,                0.98608,                0.54924,                0.91553,                 1.5256,                0.77856,                0.93715,                0.81317,                0.58987,                0.65605,                0.36691,                 1.0661,                0.56116,                0.93272,                 1.5608,                0.80832,                0.94464,               0.005446,               0.005446,               0.005446
                     95,                0.95503,                0.54179,                0.90393,                 1.4662,                0.74703,                0.92096,                0.80893,                0.58358,                0.65227,                0.36458,                 1.0681,                0.56373,                0.94121,                 1.5731,                0.80546,                0.94728,              0.0053965,              0.0053965,              0.0053965
                     96,                0.96922,                0.54331,                0.91033,                 1.4827,                0.75673,                0.92917,                0.79294,                0.56923,                0.63968,                0.35742,                 1.0675,                0.56127,                0.93942,                 1.5911,                0.81555,                0.95091,               0.005347,               0.005347,               0.005347
                     97,                0.93476,                0.53014,                0.89993,                 1.4721,                0.75034,                0.91918,                0.78818,                0.57987,                0.64651,                0.36253,                 1.0742,                0.55999,                0.93863,                 1.5532,                0.81498,                0.94414,              0.0052975,              0.0052975,              0.0052975
                     98,                0.96142,                0.54828,                0.90969,                 1.4889,                 0.7611,                0.92917,                0.78213,                0.59014,                0.64849,                0.35941,                 1.0779,                0.55913,                0.93929,                 1.5706,                0.80936,                0.94457,               0.005248,               0.005248,               0.005248
                     99,                0.94893,                0.54519,                 0.9087,                 1.4589,                0.76827,                 0.9294,                0.80665,                0.57333,                0.65284,                0.36738,                  1.055,                0.55473,                0.92868,                 1.5586,                0.81019,                0.93763,              0.0051985,              0.0051985,              0.0051985
                    100,                0.93253,                0.52358,                0.90062,                 1.4656,                0.74371,                0.92403,                0.81387,                0.56806,                0.65095,                0.37024,                 1.0541,                  0.558,                0.92423,                  1.543,                0.79974,                0.93957,               0.005149,               0.005149,               0.005149
                    101,                0.93104,                0.52792,                0.89836,                 1.4404,                0.72174,                0.92056,                0.81652,                0.58048,                0.65606,                0.37048,                 1.0713,                0.55252,                0.93329,                 1.5735,                0.79142,                0.94483,              0.0050995,              0.0050995,              0.0050995
                    102,                0.92849,                0.52949,                0.90177,                 1.4443,                0.73946,                0.92449,                0.81538,                0.56848,                0.64959,                0.37048,                 1.0709,                0.55536,                0.93379,                 1.5514,                0.80057,                0.94463,                0.00505,                0.00505,                0.00505
