                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.96141,                0.55378,                0.91273,                 1.4755,                0.78542,                 0.9345,                0.76918,                0.56614,                0.62831,                0.33729,                 1.1041,                0.59416,                0.94926,                  1.644,                0.87664,                0.96162,              0.0005743,              0.0005743,              0.0005743
                     89,                0.98318,                0.56969,                 0.9216,                 1.4945,                0.80834,                0.94283,                 0.7491,                0.59348,                0.63678,                0.35428,                 1.0757,                0.57816,                0.94428,                  1.589,                0.84084,                0.95477,             0.00056935,             0.00056935,             0.00056935
                     90,                0.95869,                 0.5475,                0.91176,                 1.4958,                0.76508,                0.93292,                0.80036,                 0.5835,                0.64939,                 0.3651,                 1.0875,                0.58451,                0.94684,                 1.5786,                  0.818,                0.95528,              0.0005644,              0.0005644,              0.0005644
                     91,                0.97908,                0.55489,                0.92012,                 1.5069,                0.78898,                0.94281,                 0.8227,                0.57024,                0.64813,                0.36121,                 1.1005,                0.57198,                0.95285,                 1.6091,                0.80979,                0.96292,             0.00055945,             0.00055945,             0.00055945
                     92,                0.95961,                0.54421,                 0.9103,                  1.481,                 0.7676,                0.93165,                 0.8031,                0.58228,                0.65442,                0.36998,                 1.0566,                0.57261,                0.94214,                 1.5695,                 0.7805,                0.95342,              0.0005545,              0.0005545,              0.0005545
                     93,                0.94111,                0.52611,                0.89789,                 1.4877,                0.75034,                0.92036,                0.79811,                0.57828,                0.65371,                0.37051,                 1.0583,                0.56119,                0.93809,                 1.5733,                0.80133,                0.95487,             0.00054955,             0.00054955,             0.00054955
                     94,                0.98804,                0.55984,                0.92127,                 1.5219,                0.78979,                0.94386,                0.80347,                0.58228,                0.64702,                0.36184,                 1.0722,                0.58258,                0.94768,                  1.593,                0.80068,                0.95927,              0.0005446,              0.0005446,              0.0005446
                     95,                0.95645,                0.54508,                0.90752,                 1.4803,                  0.762,                0.92725,                0.80933,                0.57925,                0.64218,                0.36459,                 1.0744,                0.58679,                0.94664,                 1.5788,                0.80141,                0.95904,             0.00053965,             0.00053965,             0.00053965
                     96,                0.97141,                0.54808,                0.91232,                 1.4978,                0.77049,                0.93589,                0.80739,                 0.5777,                0.64954,                0.37007,                 1.0695,                0.57966,                0.94662,                 1.5575,                0.80352,                0.95526,              0.0005347,              0.0005347,              0.0005347
                     97,                0.94604,                0.54371,                0.90818,                 1.4737,                0.77256,                0.92782,                0.79271,                0.56445,                0.64667,                 0.3649,                 1.0695,                0.59498,                0.94675,                 1.5995,                0.83681,                0.95615,             0.00052975,             0.00052975,             0.00052975
                     98,                  0.965,                 0.5536,                0.91248,                  1.483,                0.78652,                0.93091,                0.76312,                 0.5772,                 0.6375,                0.36019,                 1.0887,                 0.5757,                0.94608,                 1.6153,                0.83301,                0.96019,              0.0005248,              0.0005248,              0.0005248
                     99,                0.95932,                0.54795,                 0.9132,                 1.4646,                0.78475,                0.93546,                0.78206,                0.56478,                 0.6355,                  0.361,                 1.0604,                 0.5778,                0.94032,                 1.5918,                 0.8346,                0.95579,             0.00051985,             0.00051985,             0.00051985
                    100,                0.93864,                0.53038,                0.90675,                 1.4648,                0.75316,                0.92923,                 0.8128,                 0.5776,                0.65224,                0.36887,                 1.0542,                0.56826,                0.93634,                  1.542,                 0.8154,                0.94488,              0.0005149,              0.0005149,              0.0005149
                    101,                0.92813,                0.52448,                0.90134,                 1.4312,                0.74002,                0.92372,                0.81216,                0.57253,                0.64632,                0.36841,                 1.0702,                0.56946,                0.94246,                 1.5583,                0.81151,                0.95308,             0.00050995,             0.00050995,             0.00050995
                    102,                0.93301,                0.52783,                0.90726,                 1.4497,                 0.7575,                0.92756,                0.79565,                0.58772,                0.65378,                0.37059,                 1.0497,                0.56895,                0.93669,                 1.5733,                 0.7836,                0.95329,               0.000505,               0.000505,               0.000505
                    103,                0.93436,                0.52634,                0.89893,                 1.4714,                0.74983,                0.91888,                0.78597,                0.58362,                0.65734,                0.37785,                 1.0575,                0.56175,                0.94143,                 1.5404,                0.76903,                0.95047,             0.00050005,             0.00050005,             0.00050005
                    104,                0.93373,                0.53624,                0.90813,                 1.4605,                0.77143,                 0.9301,                0.82233,                0.57271,                0.65579,                0.37819,                 1.0589,                0.56037,                0.94304,                 1.5507,                0.78281,                0.95036,              0.0004951,              0.0004951,              0.0004951
