                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.5057,                0.98851,                 1.2585,                 2.0024,                 1.4054,                 1.2159,                 0.5274,                0.39442,                0.40916,                0.19839,                  1.541,                 0.9852,                 1.2731,                 1.9696,                 1.3809,                 1.2191,               0.004753,               0.004753,               0.004753
                     56,                 1.4836,                 0.9822,                 1.2474,                 1.9853,                 1.4006,                 1.2014,                 0.5216,                0.39205,                0.41445,                0.19749,                 1.5625,                0.98531,                 1.2929,                 1.9919,                 1.3785,                 1.2319,               0.004654,               0.004654,               0.004654
                     57,                  1.481,                 0.9573,                 1.2331,                 1.9996,                 1.3455,                 1.1903,                0.53333,                0.41391,                0.42988,                0.20336,                 1.5448,                0.96702,                 1.2822,                 1.9764,                 1.3377,                 1.2214,               0.004555,               0.004555,               0.004555
                     58,                 1.4517,                0.93836,                 1.2355,                 1.9638,                 1.3356,                 1.1904,                0.56503,                 0.4124,                0.42894,                0.20546,                 1.5338,                0.96486,                 1.2765,                 1.9656,                 1.3512,                 1.2216,               0.004456,               0.004456,               0.004456
                     59,                 1.4572,                0.94469,                 1.2337,                 1.9458,                 1.3479,                 1.1932,                0.55201,                0.39837,                0.42714,                0.21053,                 1.5344,                 0.9497,                 1.2822,                 1.9396,                 1.3357,                 1.2209,               0.004357,               0.004357,               0.004357
                     60,                 1.4659,                0.94342,                  1.234,                  1.971,                 1.3346,                 1.1903,                0.53205,                0.37337,                0.40455,                0.19867,                 1.5446,                0.98613,                 1.2916,                 1.9713,                 1.3687,                 1.2324,               0.004258,               0.004258,               0.004258
                     61,                 1.4434,                0.93897,                 1.2269,                 1.9557,                  1.338,                 1.1831,                0.58797,                0.39761,                0.43215,                0.21312,                 1.5213,                0.95382,                 1.2727,                 1.9318,                 1.3349,                  1.214,               0.004159,               0.004159,               0.004159
                     62,                 1.4461,                0.92817,                 1.2245,                 1.9458,                 1.3196,                 1.1773,                0.58391,                0.40208,                0.43062,                0.20735,                 1.5544,                0.95181,                 1.2901,                 1.9842,                 1.3429,                 1.2353,                0.00406,                0.00406,                0.00406
                     63,                 1.4253,                0.89928,                 1.2078,                  1.919,                 1.2727,                 1.1654,                0.49799,                0.38203,                 0.3997,                0.19761,                  1.547,                0.98267,                 1.2899,                 2.0046,                 1.3719,                 1.2347,               0.003961,               0.003961,               0.003961
                     64,                 1.4432,                0.92868,                 1.2181,                 1.9644,                 1.3117,                 1.1751,                0.53418,                0.37202,                0.40279,                0.19794,                 1.5458,                0.98675,                 1.2903,                 1.9859,                 1.3851,                 1.2362,               0.003862,               0.003862,               0.003862
                     65,                  1.432,                0.90775,                 1.2088,                 1.9462,                 1.2975,                 1.1695,                0.59581,                0.38716,                0.42528,                0.20737,                 1.5124,                0.94126,                 1.2685,                 1.9553,                 1.3333,                 1.2223,               0.003763,               0.003763,               0.003763
                     66,                 1.4456,                0.92512,                 1.2139,                 1.9577,                 1.3059,                 1.1651,                 0.6345,                0.39672,                0.44039,                0.21495,                  1.501,                 0.9116,                 1.2531,                 1.9257,                 1.2821,                 1.2128,               0.003664,               0.003664,               0.003664
                     67,                 1.4195,                0.91316,                 1.2196,                 1.9248,                 1.3078,                 1.1767,                0.61624,                0.39967,                0.43736,                0.21011,                 1.5022,                0.93454,                 1.2536,                 1.9288,                 1.3045,                  1.204,               0.003565,               0.003565,               0.003565
                     68,                  1.422,                0.90175,                 1.1955,                 1.9402,                 1.2907,                 1.1595,                0.61547,                0.41316,                0.45042,                0.22204,                 1.4658,                0.92387,                 1.2434,                 1.9087,                 1.2948,                 1.1989,               0.003466,               0.003466,               0.003466
                     69,                 1.3871,                0.89505,                 1.1948,                 1.9162,                 1.2833,                 1.1571,                0.59742,                0.41124,                 0.4449,                0.22043,                 1.4855,                 0.9253,                 1.2537,                 1.9118,                 1.2938,                 1.2035,               0.003367,               0.003367,               0.003367
                     70,                 1.3919,                0.88215,                 1.2023,                 1.8824,                 1.2647,                 1.1704,                0.63009,                0.39305,                0.43773,                0.21538,                 1.4924,                0.92725,                 1.2551,                 1.9177,                 1.3139,                  1.204,               0.003268,               0.003268,               0.003268
                     71,                 1.3519,                0.87185,                 1.2029,                 1.8407,                 1.2629,                 1.1682,                0.60619,                0.41178,                0.44086,                0.21832,                 1.4862,                0.92782,                 1.2576,                 1.9102,                 1.3004,                  1.205,               0.003169,               0.003169,               0.003169
                     72,                 1.3887,                0.86708,                 1.2026,                  1.882,                 1.2422,                 1.1611,                0.61934,                0.40777,                0.45065,                0.22547,                 1.4867,                0.89975,                 1.2517,                 1.8881,                 1.2738,                 1.1938,                0.00307,                0.00307,                0.00307
                     73,                 1.3837,                 0.8676,                 1.1871,                 1.8929,                  1.243,                 1.1462,                0.60714,                0.41355,                0.45165,                0.22163,                 1.4677,                0.90366,                 1.2408,                 1.8798,                 1.2853,                 1.1935,               0.002971,               0.002971,               0.002971
                     74,                 1.3477,                0.85906,                 1.1934,                 1.8402,                 1.2331,                 1.1613,                0.60544,                 0.4081,                0.44736,                0.21778,                 1.4646,                0.90476,                 1.2393,                 1.9155,                  1.285,                 1.1964,               0.002872,               0.002872,               0.002872
                     75,                 1.3393,                0.85765,                 1.1729,                 1.8411,                 1.2334,                 1.1451,                0.64748,                0.40133,                0.45961,                0.22732,                 1.4486,                0.89184,                 1.2284,                 1.8983,                 1.2451,                 1.1908,               0.002773,               0.002773,               0.002773
                     76,                 1.3663,                0.85252,                  1.177,                 1.8984,                 1.2205,                 1.1404,                0.59849,                0.42288,                0.45727,                0.22704,                 1.4573,                0.88912,                 1.2356,                 1.8986,                 1.2465,                 1.1956,               0.002674,               0.002674,               0.002674
                     77,                 1.3666,                0.86338,                 1.1885,                  1.876,                 1.2377,                 1.1557,                0.59491,                0.42909,                0.45189,                0.22363,                 1.4397,                0.88285,                 1.2251,                 1.8933,                 1.2434,                 1.1937,               0.002575,               0.002575,               0.002575
                     78,                 1.3348,                0.84116,                 1.1696,                 1.8313,                  1.208,                 1.1426,                0.61216,                0.42428,                0.45818,                0.22923,                 1.4343,                0.87893,                 1.2277,                 1.8812,                 1.2446,                 1.1881,               0.002476,               0.002476,               0.002476
                     79,                 1.3442,                0.84601,                 1.1717,                 1.8414,                 1.2218,                 1.1388,                0.60535,                0.43173,                0.46438,                0.22963,                 1.4291,                0.87328,                 1.2182,                 1.8795,                 1.2311,                 1.1867,               0.002377,               0.002377,               0.002377
                     80,                 1.3433,                0.85059,                 1.1689,                 1.8355,                   1.21,                 1.1397,                0.60216,                0.41932,                 0.4584,                0.23008,                 1.4499,                0.88691,                 1.2291,                 1.8785,                 1.2479,                 1.1863,               0.002278,               0.002278,               0.002278
                     81,                 1.3249,                0.83181,                 1.1606,                  1.858,                 1.1966,                 1.1328,                 0.6229,                0.41967,                0.46501,                0.23124,                 1.4393,                0.87052,                 1.2229,                 1.8742,                 1.2313,                  1.184,               0.002179,               0.002179,               0.002179
                     82,                 1.3064,                0.84313,                 1.1745,                 1.8008,                 1.2116,                 1.1491,                0.62539,                0.43743,                 0.4689,                0.23147,                 1.4512,                0.88309,                 1.2306,                 1.8798,                 1.2344,                 1.1864,                0.00208,                0.00208,                0.00208
                     83,                 1.3317,                0.83307,                  1.172,                 1.8679,                 1.1959,                 1.1398,                0.64078,                0.41944,                0.46716,                 0.2333,                  1.443,                0.87578,                 1.2281,                 1.8816,                  1.217,                 1.1916,               0.001981,               0.001981,               0.001981
                     84,                 1.3159,                0.81036,                 1.1398,                  1.852,                 1.1652,                 1.1139,                0.63345,                0.43001,                0.46934,                0.23076,                 1.4303,                0.85819,                 1.2163,                 1.8639,                 1.2157,                 1.1863,               0.001882,               0.001882,               0.001882
                     85,                 1.3028,                0.80897,                 1.1526,                 1.8183,                 1.1576,                 1.1196,                0.63086,                0.41941,                0.46279,                0.23179,                 1.4362,                0.86966,                 1.2241,                 1.8602,                 1.2237,                  1.181,               0.001783,               0.001783,               0.001783
                     86,                 1.3169,                0.80918,                 1.1494,                 1.8476,                 1.1815,                 1.1221,                0.62033,                 0.4187,                0.46203,                0.23252,                 1.4311,                0.86366,                 1.2216,                  1.867,                 1.2306,                 1.1862,               0.001684,               0.001684,               0.001684
                     87,                 1.3032,                0.80632,                 1.1429,                 1.8188,                 1.1778,                 1.1232,                0.64889,                0.43012,                0.47333,                0.23729,                 1.4145,                0.86198,                  1.206,                  1.856,                 1.2163,                 1.1759,               0.001585,               0.001585,               0.001585
                     88,                 1.3232,                 0.8298,                 1.1603,                 1.8247,                 1.1933,                  1.132,                0.62367,                0.43049,                0.47288,                0.23578,                 1.4419,                0.86566,                 1.2233,                 1.8766,                 1.2104,                 1.1866,               0.001486,               0.001486,               0.001486
                     89,                 1.3104,                0.81053,                 1.1463,                 1.8491,                 1.1706,                 1.1183,                0.61286,                0.43513,                0.46909,                0.23462,                 1.4105,                0.85649,                 1.2046,                 1.8583,                 1.2084,                 1.1753,               0.001387,               0.001387,               0.001387
